DO,PH,CONDUCTIVITY,BOD,NITRATE_N_NITRITE_N,FECAL_COLIFORM,TOTAL_COLIFORM,WQI
7.5,7.9,237.0,1.8,0.45,1225.0,2425.0,93.4221139130435
7.4,7.7,865.0,1.9,0.3,1300.0,2675.0,93.1506608695652
6.7,6.9,132.0,1.2,0.32,953.0,1823.0,68.41865623188407
7.1,7.9,211.0,1.4,0.48,1065.0,2098.0,88.19528173913045
6.7,7.9,182.0,1.1,0.24,735.0,1510.0,80.00904956521741
7.4,8.8,434.0,2.0,0.05,4.0,10.0,83.78180753623188
6.4,8.3,565.0,2.0,0.05,4.0,10.0,79.94149710144927
6.9,8.8,238.0,4.0,0.05,4.0,10.0,103.84812231884058
6.3,6.6,425.0,1.5,0.1,4.0,10.0,46.45925072463768
7.4,7.0,75.0,1.6,0.05,78.0,118.0,50.57318753623187
7.2,6.8,70.0,1.8,0.09,78.0,148.0,49.84363478260868
6.6,7.0,119.0,2.5,0.33,233.0,374.0,65.91079652173912
6.9,7.0,236.0,1.9,0.25,83.0,157.0,55.810588985507245
7.0,6.9,73.0,1.7,0.4,87.0,144.0,51.88918202898552
7.2,6.9,75.0,1.5,0.2,83.0,128.0,49.04326144927536
6.9,7.2,385.0,2.3,0.13,108.0,196.0,63.40412898550724
6.4,7.6,860.0,3.3,0.4,253.0,379.0,84.98434376811593
7.6,6.6,166.0,2.0,1.8,90.0,140.0,46.68920695652174
6.9,7.2,308.0,1.9,0.49,60.0,170.0,58.81922898550724
6.8,6.7,247.0,2.1,1.84,280.0,500.0,57.459495942029
6.6,6.9,359.0,2.3,0.59,110.0,280.0,59.7466431884058
6.5,7.6,450.0,18.0,12.0,4.0,10.0,210.2216434782609
6.5,8.4,240.0,2.7,0.62,4.0,10.0,87.38363014492754
5.6,6.7,807.0,10.8,2.0,1825.0,7500.0,176.07013275362323
4.9,6.8,1097.0,26.5,4.8,14000.0,46250.0,598.1125747826087
4.9,6.6,834.0,13.1,2.6,2875.0,9500.0,221.77788144927536
5.2,6.7,1027.0,28.0,5.9,17500.0,57500.0,688.1411805797101
3.3,7.9,897.0,1.3,0.97,5.0,12.0,81.91095942028986
4.9,8.0,510.0,1.2,0.35,4.0,8.0,74.88846144927537
5.0,6.9,1172.0,25.5,3.8,15500.0,48750.0,624.1226544927537
4.7,6.7,906.0,25.3,7.7,23500.0,47500.0,797.216395362319
5.4,6.8,883.0,15.4,5.1,9500.0,21750.0,392.59566
5.1,7.6,1069.0,26.5,6.6,20250.0,49250.0,750.0140408695653
4.2,7.6,1168.0,31.8,7.6,20000.0,46500.0,795.2605368115943
4.8,6.6,905.0,15.0,3.3,6000.0,10500.0,308.45242173913044
4.5,6.6,1269.0,30.3,4.1,21000.0,42750.0,784.0938292753623
4.7,6.7,1216.0,26.8,3.7,13250.0,31500.0,580.0802620289854
5.2,7.3,465.0,0.9,0.59,4.0,9.0,58.65416057971014
7.8,8.2,410.0,1.2,0.1,16.0,32.0,64.63008637681158
6.7,8.12,396.0,1.53,0.15,10.0,29.0,71.32352956521738
8.0,8.1,403.0,0.8,0.1,12.0,25.0,58.299632463768106
4.88,7.94,149.0,2.65,0.1,4.0,165.0,86.70626550724637
5.67,7.02,153.0,1.67,0.1,4.0,22.0,58.22893855072463
6.0,6.9,300.0,2.23,0.1,4.0,91.0,59.562791594202906
6.15,7.45,234.0,2.0,0.1,4.0,222.0,66.36750115942027
2.7,7.35,357.0,8.45,0.1,4.0,636.0,138.44254115942027
2.98,7.52,422.0,5.53,0.1,4.0,531.0,114.1900576811594
5.48,7.42,180.0,2.08,0.1,4.0,136.0,69.74734376811593
5.13,7.46,162.0,2.23,0.1,4.0,211.0,73.46588811594201
7.85,7.13,254.0,6.68,3.35,345.0,488.0,102.01553623188404
6.58,6.5,655.0,5.93,4.0,40.0,60.0,83.8741672463768
7.58,7.03,191.0,2.08,2.65,2350.0,2900.0,105.61001768115943
8.23,7.05,137.0,1.4,3.2,243.0,323.0,49.72740579710145
8.23,7.38,143.0,1.55,3.55,255.0,360.0,57.09693246376811
6.6,7.3,210.0,1.3,0.1,8.5,242.0,55.50077985507246
6.8,7.2,220.0,1.5,0.1,4.0,97.0,54.443855942029
6.8,7.0,317.0,1.5,0.1,8.0,45.0,51.070155942029
6.4,6.7,323.0,1.4,0.1,19.0,205.0,47.18092376811593
6.5,7.7,146.0,1.6,0.1,302.0,390.0,72.0862968115942
6.2,7.7,176.0,3.5,0.2,532.0,592.0,95.49333101449275
6.3,8.0,198.0,4.2,0.3,524.0,686.0,106.27629739130435
7.3,7.4,332.0,0.7,0.3,6.0,12.0,48.50082782608696
6.6,7.8,371.0,1.5,4.1,180.0,1800.0,70.5568431884058
6.2,7.4,368.0,8.0,3.2,265.0,1075.0,124.69513101449276
6.7,7.7,354.0,4.0,2.6,137.0,947.0,89.16405623188408
6.8,8.0,374.0,21.0,1.5,180.0,1800.0,245.3970626086956
7.3,7.4,332.0,0.7,0.3,6.0,12.0,48.50082782608696
5.7,8.0,601.0,7.4,0.5,14600.0,28666.0,454.8349457971015
4.7,8.3,753.0,3.7,0.5,9166.0,21333.0,310.43019536231884
5.8,7.8,16177.0,3.0,0.5,10100.0,25000.0,315.1032588405797
2.5,7.5,1108.0,6.0,0.6,16.0,85.0,120.68518173913044
6.1,8.1,14921.0,3.2,0.3,4300.0,23625.0,191.8577113043478
0.6,7.1,3115.0,36.5,1.7,4450.0,15425.0,494.79584057971016
3.2,7.8,5073.0,5.8,0.2,833.0,1366.0,139.9212597101449
4.2,8.2,901.0,6.7,0.4,9750.0,21500.0,350.6203968115942
2.9,8.3,11405.0,5.6,0.1,49.0,148.0,132.0618672463768
7.2,6.3,14100.0,1.6,0.41,13.0,17.0,41.04950144927536
5.5,7.8,401.0,1.3,0.21,2.0,5.0,69.33099304347826
6.2,6.9,11000.0,1.3,0.48,13.0,17.0,52.94642434782609
8.1,7.7,7400.0,2.6,0.1,79.0,130.0,69.85128550724637
7.8,6.4,609.0,2.3,0.08,49.0,70.0,43.89853971014494
7.8,6.4,90.0,2.0,0.1,13.0,17.0,40.32368637681161
7.2,6.5,8240.0,1.6,0.25,17.0,46.0,43.30958811594203
4.2,7.6,5543.0,0.7,0.18,2.0,8.0,67.93054347826086
6.5,6.4,505.0,1.6,0.13,8.0,13.0,43.0202168115942
7.4,6.9,3844.0,2.0,0.15,5.0,10.0,51.58104086956522
5.4,7.0,7692.0,1.7,0.92,29.0,48.0,61.75268666666666
6.6,7.2,692.0,1.9,0.34,105.0,175.0,61.32616985507247
5.1,7.5,55.0,2.3,0.38,1201.0,1754.0,101.72448753623188
7.2,6.9,5350.0,2.2,0.28,134.0,206.0,57.55316811594203
7.0,6.8,4800.0,3.0,0.32,69.0,126.0,62.29021536231885
5.5,7.7,8092.0,7.6,0.72,410.0,800.0,134.30207304347826
6.9,7.6,136.0,3.8,0.26,143.0,309.0,84.38392231884058
6.9,7.7,120.0,3.9,0.37,207.0,280.0,88.42164898550723
6.7,8.0,111.0,3.6,0.31,45.0,143.0,88.31734289855073
6.9,7.3,229.0,3.8,0.68,108.0,257.0,78.45736231884057
6.8,7.5,171.0,3.8,0.34,88.0,199.0,81.90575594202899
6.9,7.3,183.0,2.2,1.25,2.0,56.0,61.959542318840576
5.4,7.2,925.0,11.7,0.78,279.0,512.0,157.86772
6.2,7.2,13848.0,2.5,4.11,6.0,127.0,69.66976434782607
7.0,7.4,225.0,3.8,0.26,152.0,375.0,80.66383536231884
6.6,8.1,102.0,3.9,0.26,165.0,345.0,95.87902318840578
8.1,6.3,1414.0,1.1,0.31,100.0,690.0,31.56262550724638
6.9,6.8,41.0,0.8,0.22,261.0,1487.0,46.78160898550725
6.9,6.9,78.0,0.5,0.23,393.0,703.0,48.61596231884057
6.7,6.9,5507.0,0.6,0.28,433.0,715.0,52.54982289855073
7.3,7.0,49.0,0.7,0.66,228.0,445.0,46.53538782608696
6.7,6.7,67.0,1.3,0.4,309.0,1025.0,51.41834289855073
6.5,6.6,109.0,1.2,0.37,142.0,679.0,45.9984568115942
0.7,6.6,4235.0,12.5,1.48,40833.0,59417.0,1087.151640289855
6.9,6.5,108.0,1.0,0.42,540.0,1083.0,49.45763565217391
6.4,6.6,48.0,1.0,0.25,154.0,603.0,44.93108376811593
7.2,6.7,109.0,0.8,0.44,1000.0,1400.0,59.95412144927537
6.8,7.1,61.0,1.5,0.5,130.0,485.0,55.58656927536232
6.1,6.7,244.0,0.9,0.33,655.0,1113.0,58.46131130434783
6.8,7.0,62.0,0.6,0.93,240.0,434.0,48.35078260869567
7.1,7.0,59.0,0.8,0.71,540.0,890.0,55.3835284057971
7.4,6.6,64.0,0.7,0.29,288.0,1425.0,40.614747536231874
6.4,7.0,79.0,0.8,0.73,271.0,493.0,52.72548376811594
7.2,6.7,73.0,0.9,0.28,335.0,2150.0,46.28240811594203
6.2,7.0,83.0,0.6,0.93,282.0,505.0,52.18574434782608
6.1,6.7,55.0,1.4,0.55,825.0,1450.0,66.70092463768115
6.6,6.5,79.0,0.8,0.13,195.0,650.0,41.37264985507246
6.9,6.7,198.0,0.3,0.2,40.0,180.0,35.48032231884058
7.3,6.5,44.0,0.5,0.21,233.0,400.0,36.13528782608696
6.2,6.6,15738.0,1.0,0.93,233.0,360.0,51.11184434782608
5.2,7.1,18459.0,1.0,0.13,518.0,918.0,71.5351272463768
7.4,7.0,45.0,1.1,0.11,1043.0,1933.0,67.87294753623188
7.6,6.7,52.0,1.1,0.11,613.0,963.0,51.98791362318841
2.9,6.3,841.0,2.0,1.07,430.0,913.0,71.84504057971014
6.6,6.7,72.0,0.7,0.32,463.0,1655.0,50.1225831884058
6.4,6.7,122.0,0.7,0.34,343.0,1630.0,48.44044376811594
5.4,6.6,102.0,0.9,0.26,240.0,1913.0,51.05852666666666
6.2,7.0,5656.0,0.9,1.05,162.0,289.0,53.381004347826085
6.9,7.1,71.0,0.5,0.26,125.0,246.0,46.066362318840575
6.7,6.5,55.0,0.9,0.6,265.0,500.0,43.3368695652174
5.7,6.7,127.0,1.9,0.35,221.0,473.0,59.48190579710144
6.0,6.9,77.0,1.8,0.61,290.0,500.0,62.1737115942029
5.2,6.1,4968.0,1.1,0.14,235.0,820.0,45.81754057971013
7.4,6.4,78.0,1.2,0.12,280.0,720.0,41.221340869565225
6.0,7.1,13257.0,1.1,0.14,750.0,1465.0,72.67582492753623
6.4,6.1,62.0,0.7,0.28,213.0,425.0,34.86658376811592
6.6,6.3,59.0,1.0,0.16,248.0,385.0,40.78292985507246
7.1,6.4,59.0,0.9,0.13,178.0,275.0,37.65381507246377
6.4,7.1,7035.0,0.8,0.19,110.0,195.0,52.30910376811593
7.3,6.2,51.0,0.9,0.21,195.0,340.0,33.61662782608696
6.8,6.5,80.0,0.8,0.26,53.0,100.0,37.16570927536233
6.4,6.7,3131.0,2.2,0.12,820.0,1055.0,72.7715704347826
5.8,6.5,59.0,1.5,0.13,1800.0,2788.0,87.35420550724638
7.7,6.8,67.0,0.9,0.08,1740.0,2257.0,76.66382666666667
6.7,6.3,177.0,1.2,0.2,1583.0,2807.0,72.13891623188407
6.4,6.4,4165.0,1.2,0.13,168.0,303.0,44.36550376811594
6.2,7.6,498.0,0.4,0.28,613.0,1400.0,68.36357768115941
6.8,7.5,119.0,0.4,0.18,478.0,918.0,60.55720260869565
7.1,7.6,161.0,0.5,0.19,710.0,1675.0,67.03921507246376
5.9,6.7,70.0,1.7,0.5,74.0,428.0,53.494591884057975
5.8,6.5,864.0,1.5,0.37,199.0,876.0,51.75480550724639
4.7,6.6,69.0,1.8,0.26,234.0,1083.0,62.07047536231883
6.5,6.6,1204.0,1.2,0.24,175.0,689.0,46.95664347826087
1.4,6.2,129.0,2.2,0.48,351.0,882.0,77.12187826086956
1.5,6.3,73.0,1.5,0.12,298.0,1225.0,71.03287130434782
7.0,7.5,226.0,1.1,2.3,3.0,83.0,55.36555536231884
7.7,8.1,330.0,1.9,0.9,1675.0,3025.0,106.9638
7.2,8.2,315.0,1.7,1.7,2600.0,4275.0,130.13650144927536
7.6,8.1,301.0,1.5,0.5,2360.0,4175.0,119.2454736231884
7.3,8.0,225.0,1.3,0.5,1295.0,2175.0,93.18911449275362
7.4,8.0,238.0,1.9,0.2,2950.0,5975.0,135.40078753623192
7.2,7.7,835.0,2.0,0.7,1550.0,2750.0,100.57666811594204
7.2,7.8,169.0,1.3,0.4,328.0,690.0,68.47754811594203
7.0,8.1,240.0,1.0,0.4,785.0,1525.0,82.29114202898549
7.4,8.1,153.0,1.7,0.5,505.0,1105.0,80.27458753623186
7.7,7.8,220.0,4.0,11.0,4.0,10.0,83.83266666666667
7.6,7.9,446.0,2.6,1.4,4.0,10.0,72.65707362318841
7.4,6.8,337.0,1.3,0.1,115.0,208.0,45.34619420289855
7.5,6.7,180.0,1.3,0.1,100.0,176.0,42.75602724637682
6.9,6.8,127.0,2.4,0.1,222.0,357.0,59.84010898550724
7.0,7.0,305.0,1.5,0.1,113.0,191.0,52.45796202898551
7.2,6.7,323.0,1.6,0.1,94.0,167.0,46.75176811594203
7.4,6.7,364.0,1.6,0.1,91.0,150.0,45.72857420289855
7.5,7.2,473.0,2.1,0.1,220.0,338.0,61.26972724637682
6.7,7.4,544.0,2.0,0.3,158.0,253.0,66.3538095652174
7.0,7.2,286.0,9.5,0.9,85.0,189.0,126.21000869565216
6.4,7.0,307.0,1.0,0.1,457.0,507.0,58.59084376811593
6.6,7.1,250.0,1.5,0.1,74.0,544.0,55.32196985507246
6.5,7.9,566.0,0.9,3.8,3.0,32.0,63.17217014492754
6.0,7.3,755.0,6.0,2.1,1000.0,4950.0,123.27817826086957
4.9,7.4,892.0,14.0,4.4,8000.0,75000.0,371.5147414492754
6.4,7.1,1085.0,8.5,8.1,4.0,10.0,117.6420304347826
5.6,8.1,905.0,11.5,7.1,4.0,10.0,165.25779275362316
5.0,6.7,813.0,7.5,2.2,1300.0,9000.0,138.49574115942028
5.6,7.3,964.0,14.0,4.2,8000.0,70000.0,365.3051060869565
5.7,7.4,968.0,9.5,3.1,5000.0,25500.0,250.51663246376813
5.3,7.4,779.0,10.0,3.1,7000.0,52500.0,306.9654002898551
4.8,7.4,825.0,19.0,4.6,9500.0,75000.0,449.4129550724638
2.9,7.3,1035.0,13.0,3.9,3050.0,27500.0,250.6802739130435
4.5,7.2,885.0,10.5,3.3,1100.0,12000.0,172.51328260869565
4.8,7.5,896.0,10.0,4.1,7000.0,70000.0,315.0919084057971
3.1,7.6,1130.0,11.5,4.1,9000.0,75000.0,383.6358666666666
3.1,7.6,1000.0,10.0,3.7,6000.0,62500.0,301.23553333333336
7.0,7.8,350.0,2.5,0.1,4.0,10.0,72.7591420289855
7.2,6.2,930.0,8.0,1.5,4.0,10.0,92.9876347826087
5.475,7.82,721.5,6.9,1.26,87.25,249.0,121.4926797826087
4.8,7.3,260.0,0.8,1.1,3.0,7.0,59.68142840579711
7.6,7.5,307.0,1.5,0.1,4.0,153.0,55.834620289855074
8.4,7.4,106.0,1.4,0.1,4.0,36.0,49.29476463768116
9.0,7.8,221.0,1.3,0.1,4.0,77.0,52.50136289855072
8.7,7.4,318.0,1.5,0.1,4.0,132.0,48.80446376811596
1.9,7.3,537.0,9.9,0.1,4.0,525.0,154.2738168115942
7.7,7.3,550.0,10.4,0.1,4.0,603.0,130.81679333333332
7.9,7.6,185.0,1.3,0.1,4.0,115.0,54.32175942028985
8.0,7.6,202.0,2.5,0.1,4.0,85.0,64.46021246376809
7.4,7.6,214.0,1.8,0.1,4.0,148.0,61.16683420289854
8.3,7.7,185.0,2.0,0.1,4.0,75.0,60.3210115942029
9.6,7.1,225.0,4.4,3.0,310.0,460.0,72.06884782608697
8.8,7.2,131.0,0.9,0.1,4.0,205.0,39.515096811594205
7.4,7.8,272.0,0.9,0.1,8.0,295.0,56.80553420289855
7.5,7.8,327.0,1.2,0.1,0.0,56.0,58.76276724637681
8.1,7.8,365.0,1.3,0.1,13.0,33.0,57.05204550724638
7.9,7.5,350.0,1.8,0.1,41.0,90.0,57.86025942028985
6.6,7.7,143.0,1.3,0.0,201.0,322.0,66.69095652173914
6.3,7.6,164.0,2.8,0.1,442.0,577.0,85.07397072463768
5.7,7.8,170.0,3.4,0.2,469.0,608.0,97.35946579710144
6.4,7.025,187.63,3.175,2.675,2225.0,2925.0,118.13797570144928
8.35,7.125,110.75,1.525,3.075,252.5,355.0,51.756149782608695
8.45,6.95,104.25,1.2,2.6,222.5,312.5,44.63444949275363
6.8,7.6,281.0,1.5,2.13,4.0,10.0,61.604082608695656
7.2,7.8,262.0,0.28,0.15,19.0,50.0,52.47193478260869
4.9,7.4,10362.0,9.7,0.64,14.0,29.0,142.13922811594205
5.1,7.8,530.0,2.73,0.6,64125.0,137000.0,1531.2419208695655
6.0,8.2,612.0,2.28,0.4,28650.0,68650.0,730.834411594203
6.1,8.1,8782.0,1.9,0.43,16100.0,38667.0,443.1029846376811
1.1,7.8,1076.0,7.67,0.63,28.0,77.0,147.6709191304348
6.8,8.0,3431.0,2.8,0.3,32120.0,49061.0,801.1034226086957
4.5,7.6,1161.0,7.43,0.53,99.0,259.0,127.3343892753623
6.0,7.3,8838.0,5.58,0.7,14.0,31.0,98.31275159420292
0.0,7.1,3080.0,46.0,4.8,3000.0,9000.0,548.6490956521739
2.8,7.9,663.0,5.93,0.97,150250.0,358000.0,3524.421534202899
5.6,8.0,1265.0,2.13,0.1,503.0,1693.0,91.29057942028986
4.1,7.9,4491.0,16.5,0.1,58.0,116.0,214.50240376811595
6.6,7.8,37.0,2.25,0.01,10.0,13.0,72.52504985507245
6.8,7.1,11.0,1.65,0.07,22.0,33.0,54.37011594202898
6.5,7.5,28.0,4.55,0.05,20.0,44.0,88.38795014492752
7.1,8.0,49.0,1.25,0.02,3.0,7.0,64.5873284057971
7.6,7.3,93.0,0.95,0.03,240.0,350.0,52.69822695652174
7.4,7.0,67.0,2.45,0.13,467.0,809.0,66.85329420289855
7.0,7.3,89.0,1.5,0.02,30.0,42.0,55.74261536231883
5.4,7.3,75.0,1.8,0.06,350.0,2400.0,73.68766
6.7,7.2,95.0,1.4,0.1,18.0,22.0,54.30514289855073
6.8,6.9,58.0,1.9,0.03,25.0,53.0,53.18778260869566
5.6,6.8,67.0,1.9,0.06,82.0,137.0,58.508266086956525
5.2,7.2,29.0,1.65,0.04,37.0,144.0,64.1601072463768
6.2,7.1,146.0,2.1,0.09,920.0,2400.0,81.63846434782607
3.6,7.0,29.0,2.0,0.09,33.0,170.0,71.4064852173913
6.8,7.2,1370.0,2.6,0.08,33.0,110.0,65.07562927536232
8.1,7.1,335.0,3.2,0.21,1300.0,5400.0,91.34771217391304
6.3,7.6,119.0,3.67,0.37,157.0,781.0,86.54121072463768
6.4,7.6,109.0,3.4,0.42,95.0,316.0,82.2008504347826
5.9,7.2,119.0,4.04,0.65,133.0,223.0,84.17425188405798
5.3,7.7,109.0,3.25,0.38,165.0,296.0,89.4392336231884
6.0,7.8,301.0,5.43,0.3,166.0,1050.0,107.32645826086954
6.6,7.2,131.0,4.5,0.83,285.0,737.0,88.3731631884058
6.8,7.2,110.0,3.9,0.49,480.0,1036.0,86.433275942029
6.7,7.6,109.0,4.13,0.28,260.0,624.0,90.91850289855071
5.2,7.0,478.0,16.3,0.35,500.0,1008.0,200.92496057971013
6.9,6.6,291.0,1.96,1.4,4.0,104.0,47.77798231884057
0.7,7.3,12697.0,45.6,1.32,642.0,1259.0,493.1331269565217
6.8,6.6,6232.0,2.13,2.72,6.0,106.0,51.25988927536231
6.2,6.5,1638.0,1.5,0.8,349.0,816.0,53.34955101449274
7.3,6.6,36.0,0.6,0.41,304.0,1056.0,40.490014492753616
6.4,6.7,41.0,1.0,0.75,443.0,1179.0,53.23383043478261
5.1,6.8,52.0,1.6,0.22,555.0,1680.0,69.06505420289855
6.8,6.7,183.0,1.3,0.28,358.0,1748.0,52.191615942029
6.3,6.3,115.0,0.9,0.5,455.0,2865.0,46.51078405797102
7.2,6.7,455.0,1.1,0.28,245.0,753.0,45.84050811594204
6.8,6.9,80.0,0.4,0.52,207.0,508.0,44.090495942028994
6.8,7.0,4515.0,0.4,1.53,184.0,427.0,46.38650260869566
7.7,7.2,47.0,1.0,2.0,253.0,452.0,51.43874666666667
7.1,6.8,57.0,1.5,1.12,230.0,681.0,51.255335072463765
6.6,6.3,148.0,1.2,0.93,190.0,935.0,41.496296521739126
1.8,6.8,2012.0,5.5,1.8,20458.0,31167.0,566.4111104347826
6.7,6.2,40.0,0.6,1.0,425.0,1100.0,39.181702898550725
5.8,6.3,65.0,1.1,2.97,525.0,1200.0,52.126372173913055
5.1,6.3,50.0,1.0,3.1,700.0,1600.0,58.575194202898544
6.6,6.2,42.0,0.6,1.97,475.0,925.0,40.8357831884058
6.6,6.4,43.0,0.7,3.13,400.0,975.0,43.67352985507247
6.7,6.4,50.0,0.5,3.6,500.0,1175.0,43.7289695652174
6.6,6.3,46.0,0.6,1.07,624.0,1010.0,45.7858631884058
5.9,6.4,54.0,0.7,3.53,375.0,985.0,46.53699188405798
7.6,6.7,55.0,0.7,4.17,295.0,1575.0,41.998506956521744
6.5,6.7,72.0,0.8,2.83,30.0,775.0,42.00039681159419
7.3,7.4,71.0,0.7,4.1,490.0,940.0,59.759434492753634
6.3,6.7,79.0,0.7,2.03,190.0,702.0,45.51138405797102
6.9,6.6,33.0,0.4,1.4,0.0,28.0,33.80698231884057
6.8,6.7,46.0,0.4,1.47,30.0,150.0,36.72442260869565
5.9,7.1,6666.0,0.7,4.13,118.0,393.0,54.399291884057966
6.4,7.1,17771.0,1.0,5.2,760.0,1865.0,71.72158376811595
7.3,6.7,62.0,0.9,2.8,293.0,920.0,44.87562115942029
7.6,6.6,61.0,0.5,3.4,85.0,503.0,33.53240028985508
2.4,6.7,221.0,2.1,3.97,220.0,660.0,77.56368202898553
7.1,6.8,89.0,1.2,0.4,620.0,1600.0,57.34923507246376
6.4,6.7,110.0,0.5,0.2,1400.0,3200.0,70.35719710144927
3.5,6.9,105.0,0.7,0.15,265.0,800.0,63.93305217391304
7.4,7.3,155.0,0.8,1.2,570.0,920.0,59.892560869565216
6.8,6.9,77.0,0.9,1.8,215.0,470.0,48.82422260869566
5.5,6.5,75.0,1.9,0.1,1300.0,2100.0,81.1371463768116
5.4,6.5,102.0,4.0,0.1,320.0,680.0,78.24297333333334
4.8,6.8,90.0,1.1,0.1,730.0,1090.0,69.81525507246377
5.8,6.3,87.0,0.7,0.1,633.0,1500.0,50.72942550724638
7.3,6.6,57.0,0.4,0.25,297.0,883.0,38.51398115942029
5.8,7.5,18291.0,0.8,0.25,435.0,1000.0,71.98210550724639
6.2,6.7,2497.0,0.5,0.15,510.0,1100.0,51.70804434782608
7.3,6.1,45.0,0.7,0.2,150.0,1050.0,29.26951449275362
7.6,6.3,39.0,0.5,0.2,1040.0,2588.0,49.53389362318841
7.7,6.6,31.0,0.3,0.15,490.0,1300.0,40.04482
5.4,5.9,595.0,0.8,0.1,570.0,1375.0,45.286933333333344
7.4,6.1,30.0,0.9,0.3,690.0,1050.0,42.50046086956521
6.6,5.9,37.0,0.7,0.1,540.0,1725.0,37.91992985507248
6.5,6.5,1135.0,0.7,0.25,850.0,1850.0,55.9534768115942
7.2,5.9,39.0,0.8,0.55,440.0,1500.0,33.70874811594204
6.3,6.5,925.0,1.1,0.3,830.0,1550.0,59.90771739130436
7.6,6.6,50.0,0.6,0.25,1660.0,3000.0,69.42762028985507
7.3,6.5,64.0,1.4,0.5,1280.0,2850.0,67.81589449275363
7.5,7.0,74.0,0.8,0.1,1400.0,2800.0,72.82198724637682
4.4,7.3,428.0,0.4,0.15,285.0,1090.0,64.4685295652174
6.8,7.0,169.0,0.4,0.25,255.0,560.0,46.888795942028985
1.7,6.2,181.0,3.0,0.45,672.0,2208.0,90.15419739130436
3.0,6.1,80.0,2.0,0.13,268.0,1240.0,64.11350028985508
6.9,7.8,469.0,0.89,0.86,152.0,5874.0,63.65866231884058
7.7,8.1,266.0,1.83,1.01,1950.0,3175.0,112.45260666666668
6.8,7.8,16468.0,1.65,2.0,440.0,775.0,79.75470927536233
7.5,8.2,233.0,2.5,0.89,2600.0,4300.0,135.67374057971014
7.6,8.1,233.0,1.35,1.43,2025.0,3200.0,110.3863936231884
7.0,7.6,593.0,0.25,1.95,4.0,10.0,49.62586869565217
7.6,6.6,118.0,1.15,0.15,70.0,180.0,38.54084695652173
6.8,6.6,179.0,1.88,0.2,118.0,253.0,49.94724927536232
6.8,6.7,172.0,2.14,0.19,263.0,402.0,57.219415942029
6.9,7.1,260.0,1.78,0.13,110.0,200.0,57.08266898550723
7.3,6.6,94.0,1.27,0.17,73.0,150.0,41.10295449275362
7.4,6.7,88.0,1.03,0.15,89.0,173.0,40.58854086956522
7.2,7.2,439.0,2.28,0.14,236.0,415.0,64.67378144927537
6.8,7.6,749.0,2.25,0.36,424.0,699.0,77.58610260869565
6.9,7.3,252.0,4.33,1.0,322.0,858.0,88.05058898550725
7.0,7.3,46.0,1.0,0.1,49.0,707.0,51.88210202898552
7.0,7.3,40.0,1.0,0.1,12.0,81.0,50.925362028985504
7.7,8.1,195.0,1.1,0.7,0.0,10.0,62.14983333333333
8.0,8.2,572.0,0.5,0.1,12.0,26.0,57.417432463768094
4.9,7.8,704.0,3.5,0.1,57.0,375.0,93.043448115942
5.9,7.2,703.0,5.4,2.05,1950.0,21000.0,141.22115855072465
5.3,7.4,1095.0,27.0,3.35,48000.0,217500.0,1399.9462536231886
5.7,7.3,732.0,10.7,2.4,5450.0,45500.0,273.6195791304348
5.0,7.2,983.0,26.1,3.05,32250.0,135000.0,1023.6682744927537
5.0,7.3,748.0,7.4,2.65,12500.0,90000.0,413.4014411594203
5.1,7.2,760.0,13.5,2.55,22000.0,122500.0,682.2732608695653
4.5,7.2,856.0,23.8,3.45,34000.0,232500.0,1065.8549026086955
4.4,7.2,1184.0,18.1,3.75,17250.0,70000.0,610.0595495652174
