DO,PH,CONDUCTIVITY,BOD,NITRATE_N_NITRITE_N,FECAL_COLIFORM,TOTAL_COLIFORM,WQI
4.5,7.4,1186.0,22.7,3.07,13000.0,78333.0,561.604015942029
5.2,7.5,1036.0,28.5,3.55,28750.0,155000.0,976.2752272463767
5.5,7.6,973.0,27.8,3.33,130500.0,392500.0,3271.2586530434783
5.6,7.6,951.0,25.8,3.23,22500.0,712500.0,936.6577927536232
6.4,7.9,378.0,4.1,0.94,4.0,10.0,91.64286376811592
5.4,7.8,438.0,1.7,0.41,3.0,6.0,73.40520666666666
7.9,6.7,120.0,1.2,0.1,4.0,135.0,37.80265942028985
6.2,7.3,135.0,1.8,0.1,4.0,113.0,61.70679768115941
8.2,7.6,176.0,1.9,0.1,4.0,135.0,58.19211855072464
6.6,7.4,112.0,1.2,0.1,4.0,91.0,56.19734985507247
7.9,7.8,196.0,0.8,0.1,4.0,73.0,53.36093942028986
9.0,8.0,269.0,1.8,0.1,4.0,155.0,60.42708289855073
6.8,8.0,698.0,1.5,0.1,4.0,10.0,68.41787594202899
9.6,7.6,633.0,1.5,0.1,4.0,30.0,47.99354115942028
3.2,6.8,389.0,26.0,0.1,4.0,633.0,281.8480863768115
5.5,7.5,375.0,24.0,0.1,4.0,383.0,265.1730063768116
5.0,3.2,630.0,7.0,2.5,27.0,33.0,43.19624115942029
7.0,7.8,122.0,0.65,0.1,4.0,3.0,56.33124202898551
7.2,7.8,130.0,0.93,0.1,4.0,3.0,57.84938811594203
6.6,8.0,151.0,0.98,0.1,4.0,6.0,64.65578985507246
6.7,7.9,188.0,1.03,0.1,4.0,8.0,62.88988289855073
6.1,7.7,120.0,1.36,0.1,264.0,350.0,71.03184463768116
5.4,7.3,141.0,2.67,0.08,285.0,510.0,79.55330666666667
5.8,7.8,161.0,2.93,0.1,518.0,588.0,93.7835255072464
6.8,7.6,253.0,1.5,2.8,4.0,10.0,61.671175942029
7.0,7.7,448.0,0.4,0.2,17.0,42.0,52.76077536231884
4.9,7.7,904.0,3.6,0.1,13950.0,32750.0,406.394448115942
6.4,8.0,477.0,2.4,0.1,12325.0,22825.0,355.5738037681159
6.7,7.9,14111.0,2.9,0.1,10725.0,21000.0,324.05852289855073
5.7,7.6,868.0,4.2,0.4,5.0,57.0,90.76887246376812
6.2,8.0,899.0,3.1,0.1,10275.0,16500.0,316.1287176811594
4.8,7.6,14426.0,10.4,0.1,32.0,148.0,153.54773507246375
4.2,7.8,589.0,4.0,0.1,23575.0,50250.0,631.5320568115942
6.8,7.5,2870.0,2.5,0.1,582.0,1114.0,82.08439594202899
6.5,6.9,1690.0,1.5,0.1,555.0,1331.0,63.451096811594205
6.5,7.1,3110.0,1.6,0.1,1243.0,2056.0,83.4849968115942
7.2,7.2,70.0,1.6,0.1,1554.0,2887.0,88.24050811594205
7.2,6.8,60.0,2.1,0.1,5778.0,10403.0,180.72422811594203
7.4,7.1,80.0,1.4,0.1,475.0,1010.0,59.51529420289855
7.2,6.9,80.0,1.3,0.1,1009.0,1938.0,68.12582811594204
7.4,7.0,66.0,2.0,0.1,700.0,1451.0,68.15693420289855
6.3,6.6,66.0,1.6,0.1,1427.0,3293.0,79.43603072463767
6.4,7.3,103.0,4.0,0.24,126.0,753.0,83.0642904347826
6.7,7.4,103.0,3.9,0.22,64.0,644.0,81.07546289855071
6.6,7.5,97.0,3.7,0.25,16.0,169.0,80.35880985507248
5.7,7.2,531.0,5.3,0.75,116.0,456.0,96.06707913043476
6.4,7.1,113.0,3.9,0.47,60.0,400.0,77.19817710144926
6.6,7.2,88.0,3.9,0.45,228.0,1146.0,81.84123652173913
6.2,7.3,117.0,4.0,0.5,169.0,638.0,84.98297101449273
5.5,6.6,1314.0,1.7,0.4,290.0,668.0,58.77208637681159
7.5,6.8,32.0,0.8,0.3,200.0,738.0,42.38897391304348
6.7,6.8,42.0,1.0,0.4,230.0,804.0,48.69872289855073
6.9,6.7,73.0,0.5,0.2,688.0,1242.0,51.77766231884058
6.8,6.9,7920.0,0.5,0.2,391.0,813.0,50.79900927536234
7.4,7.2,49.0,1.1,0.3,327.0,641.0,55.258760869565215
7.2,6.8,58.0,1.5,0.3,173.0,556.0,49.3976147826087
6.8,6.6,115.0,2.0,0.5,148.0,635.0,51.77524927536232
0.8,6.8,2156.0,7.4,1.0,14825.0,20733.0,461.20021333333335
7.1,6.1,34.0,0.6,0.5,1300.0,1975.0,54.995368405797095
5.9,6.2,52.0,0.5,0.6,1100.0,1775.0,57.17010521739132
5.1,6.2,55.0,1.1,0.4,1275.0,2000.0,70.22579420289856
6.7,6.2,43.0,0.7,0.4,1325.0,2100.0,60.111962898550736
5.8,6.2,34.0,0.6,0.3,975.0,1625.0,55.70413217391307
6.4,6.2,39.0,0.7,0.4,1375.0,1900.0,62.61534376811594
6.6,6.3,41.0,0.6,0.3,1033.0,1442.0,54.834516521739125
5.4,6.2,47.0,0.7,0.5,1250.0,1825.0,64.65990666666667
6.7,6.7,80.0,1.3,0.5,1655.0,3050.0,81.62423623188407
6.4,7.0,112.0,1.4,0.7,3850.0,5725.0,138.28760376811596
6.3,7.1,83.0,1.0,0.4,643.0,1080.0,65.02811072463768
6.2,6.5,95.0,0.8,1.2,1075.0,2550.0,63.28350434782608
6.9,6.4,41.0,0.5,0.2,83.0,285.0,32.98158231884058
6.8,6.5,51.0,0.5,0.2,98.0,435.0,35.56536927536233
6.6,6.9,11654.0,0.7,0.3,338.0,963.0,53.22569652173913
7.0,7.2,11962.0,0.3,0.3,68.0,550.0,46.978448695652176
7.5,6.9,52.0,0.5,0.2,138.0,685.0,40.08098057971015
7.4,6.8,68.0,0.3,0.2,160.0,725.0,37.554187536231886
2.8,6.6,1239.0,2.3,0.6,263.0,645.0,76.47624086956525
6.2,7.6,380.0,0.5,0.5,1318.0,24583.0,89.92763101449275
7.9,7.9,382.0,2.1,0.21,993.0,2700.0,89.09232608695653
7.2,7.7,244.0,1.2,0.51,980.0,1793.0,80.5367347826087
6.7,7.6,231.0,1.5,0.56,1460.0,3133.0,94.76717623188408
7.0,8.1,637.0,3.5,1.2,4.0,10.0,87.00254869565217
7.5,6.5,65.0,1.0,0.15,108.0,319.0,36.81685391304348
6.8,6.5,88.0,0.9,0.11,111.0,233.0,39.34732927536232
6.8,6.5,128.0,1.8,0.15,295.0,507.0,51.45398260869565
7.8,7.2,250.0,1.9,0.15,128.0,249.0,55.95969304347827
7.2,6.4,71.0,1.2,0.12,67.0,165.0,37.3525747826087
7.4,6.5,71.0,1.5,0.12,98.0,189.0,41.472380869565214
7.6,7.1,428.0,2.5,0.15,226.0,443.0,62.74470695652174
6.8,7.2,856.0,2.1,0.32,213.0,348.0,64.59314927536234
7.3,7.3,152.0,2.0,1.28,333.0,998.0,65.78359449275362
6.9,7.2,58.0,1.0,0.1,14.0,55.0,49.712888985507234
7.0,7.2,56.0,1.0,0.1,4.0,16.5,49.00189202898551
7.9,7.9,385.0,2.5,0.25,11.0,24.0,70.34723942028985
3.9,7.9,2422.0,74.8,0.78,4.0,10.0,729.9386243478261
4.9,7.6,972.0,19.6,1.8,328.0,718.0,238.3980347826087
7.4,7.5,413.0,2.1,1.23,1663.0,10775.0,101.25560086956524
6.1,7.8,632.0,8.1,2.9,37250.0,162500.0,985.9126979710144
6.7,7.6,425.0,7.4,2.88,22250.0,78750.0,623.3850495652175
6.3,7.7,619.0,7.3,3.28,28250.0,125000.0,769.0216107246378
6.4,7.7,439.0,4.2,2.2,60275.0,440750.0,1518.159143768116
6.5,7.7,686.0,9.8,2.6,19750.0,105000.0,597.8798301449276
6.4,7.8,754.0,13.8,2.53,56500.0,227500.0,1474.637223768116
6.3,7.7,615.0,8.2,3.7,34500.0,622500.0,1024.6084507246378
6.2,7.6,457.0,3.7,2.23,8633.0,49000.0,285.4933576811594
6.0,7.8,690.0,9.6,3.0,16250.0,117500.0,525.6954782608695
5.9,7.8,692.0,11.1,3.5,94000.0,222500.0,2280.8846718840578
5.9,7.7,699.0,10.4,3.33,60500.0,967500.0,1696.4852252173914
6.5,8.2,1315.0,2.2,0.05,4.0,10.0,79.6598101449275
6.8,7.2,55.0,50.0,0.27,4.0,10.0,483.7290026086956
6.8,7.4,55.0,50.0,0.4,4.0,10.0,487.2152159420289
1.0,7.3,55.0,49.7,0.6,4.0,10.0,510.7485260869566
5.6,7.4,168.0,2.2,0.38,5.0,16.0,69.90875275362319
6.7,7.9,135.0,0.4,0.1,4.0,3.0,57.30036289855074
6.5,7.9,195.0,0.6,0.1,4.0,3.0,60.04613681159422
7.3,7.8,219.0,0.5,0.1,4.0,10.0,53.583061159420296
7.7,7.9,227.0,0.4,0.1,4.0,15.0,52.512373333333336
6.2,7.0,132.0,1.6,0.1,4.0,102.0,54.725317681159424
6.4,7.4,137.0,2.1,0.1,4.0,58.0,65.12456376811593
6.4,7.6,200.0,1.0,0.1,4.0,36.0,58.86838376811593
7.0,7.6,210.0,2.4,0.1,100.0,137.0,70.52068202898549
3.6,7.2,249.0,4.9,0.1,4.0,383.0,100.00473855072464
3.7,7.5,224.0,4.0,0.1,4.0,394.0,96.76177159420288
7.1,7.3,156.0,2.0,0.1,4.0,89.0,59.14675507246377
7.1,7.2,127.0,2.0,0.1,4.0,60.0,57.39799507246377
5.8,7.6,258.0,1.7,0.1,4.0,118.0,67.98210550724636
8.4,7.9,383.0,0.8,0.1,4.0,180.0,52.75618463768117
8.1,7.2,221.0,5.4,1.95,213.0,373.0,87.59463217391306
6.1,3.1,738.0,5.5,2.73,32.0,45.0,23.052331304347824
8.0,7.0,164.0,1.7,1.6,1600.0,2067.0,82.82589246376811
5.4,7.2,153.0,1.7,1.78,213.0,278.0,67.77713333333334
7.0,7.0,161.0,1.7,2.43,250.0,375.0,57.51960869565218
5.2,7.4,120.0,1.4,0.05,203.0,280.0,69.13874057971015
4.7,7.4,139.0,1.5,0.11,308.0,440.0,74.79581536231885
5.4,7.4,128.0,3.0,0.06,353.0,565.0,85.72032
6.9,7.2,233.0,1.5,0.1,4.0,119.0,53.97046898550724
6.8,7.61,168.2,1.5,10.3,4.0,10.0,62.646119942029
7.102,7.945,307.5,1.525,0.11,26.0,50.0,66.64167666666668
5.35,7.935,735.0,4.7,0.835,27650.0,15000.0,716.9545368115942
7.05,7.995,535.0,4.7,1.195,13400.0,33500.0,398.9580185507247
6.5,8.14,16410.0,5.3,1.397,9200.0,2400.0,313.28498214492754
6.8,7.885,896.5,15.0,0.42,3.0,10.0,185.98003260869564
5.6,8.173,3660.0,4.6,0.46,4500.0,6867.0,206.19653942028987
6.085,7.695,933.0,3.2,0.153,450.0,1550.0,91.8641423478261
6.055,7.605,6715.0,4.3,0.222,45.0,140.0,92.20215243478262
7.93,8.32,2160.0,1.46,0.277,4.0,5.0,68.52260533333333
4.9,7.943,504.7,3.1,0.603,1810.0,2367.0,131.17581678260868
6.625,7.725,149.3,2.175,0.123,2.0,60.0,70.30947878260868
5.175,6.95,464.0,1.5,0.7,75.0,255.0,59.644658985507256
6.4,7.45,142.8,2.025,0.155,1787.0,4073.0,105.62355310144928
6.2,7.9,218.0,1.575,0.615,4.0,85.0,70.19950434782608
7.4,6.733,344.3,1.7,0.9,33.0,160.0,45.99018686956521
7.6,6.775,213.3,1.3,0.173,133.0,3275.0,45.00332762318842
7.35,7.1,214.8,1.425,0.15,41.0,285.0,50.26136034782608
7.675,6.875,103.3,1.025,3.367,18.0,96.0,41.02834307246376
7.125,7.55,418.3,1.725,0.45,18.0,106.0,61.34129599999999
7.0,6.725,497.3,1.575,0.135,1956.0,5425.0,90.27577469565216
6.543,7.229,130.4,4.014,0.307,8.0,187.0,78.54873742028984
6.7,7.307,121.5,3.857,0.264,9.0,162.0,77.7676875652174
7.1,7.507,102.5,4.633,0.21,10.0,152.0,86.19430773913044
6.333,7.277,542.0,5.4,7.187,15.0,207.0,93.66303736231886
6.471,7.379,204.3,3.729,0.309,10.0,174.0,79.03411669565217
6.371,7.061,214.0,4.5,0.346,18.0,292.0,81.02855498550724
6.7,7.44,153.3,4.4,0.65,23.0,305.0,85.27326223188408
6.2,6.457,881.1,1.757,0.326,253.0,541.0,52.47759301449274
7.286,6.586,82.9,1.071,0.233,222.0,470.0,42.533464666666674
6.525,6.5,124.1,1.313,0.227,334.0,844.0,49.4096484057971
6.917,6.95,185.4,0.467,0.112,165.0,433.0,44.02258820289856
6.8,7.043,8489.9,0.414,0.153,238.0,473.0,49.18435660869566
7.075,7.25,107.3,0.988,0.369,238.0,384.0,54.69579947826087
7.013,6.712,151.4,1.4,0.397,262.0,485.0,49.86680072463767
6.787,6.65,119.3,1.637,0.4,294.0,574.0,52.69570724637682
4.1,6.775,511.4,6.788,1.373,2150.0,3100.0,155.15512910144926
6.9,6.8,224.0,0.733,0.438,2000.0,2500.0,84.9073796521739
6.867,6.833,292.7,0.633,0.575,1900.0,2400.0,82.55191101449277
6.467,6.6,240.0,1.033,0.66,2100.0,2733.0,88.46313817391302
6.667,6.933,268.0,0.933,0.893,2333.0,3300.0,97.70231892753624
6.967,6.933,268.0,0.833,0.4,1600.0,2233.0,78.88591672463768
6.733,6.867,324.0,0.933,0.455,1973.0,2233.0,88.01273353623188
6.714,6.957,143.4,0.671,0.449,1457.0,2171.0,75.88968805797101
6.733,6.733,242.7,0.9,0.743,1867.0,2833.0,83.19737953623188
7.233,6.867,75.7,1.1,0.853,1600.0,2300.0,78.84591142028985
6.233,6.9,104.7,0.867,1.267,1300.0,2233.0,75.57404898550726
6.867,7.067,336.7,0.533,0.285,60.0,455.0,44.6150243478261
6.433,6.667,339.3,0.6,0.292,440.0,967.0,48.864003072463774
7.033,6.533,141.3,0.533,0.135,193.0,740.0,37.488792
6.633,7.067,237.0,0.633,0.45,337.0,800.0,52.81967382608696
6.833,7.0,18389.0,0.7,0.345,173.0,583.0,51.59728391304348
7.033,7.033,241.0,0.267,0.232,345.0,1260.0,47.32029933333333
7.0,7.133,302.0,0.7,0.168,323.0,933.0,52.49625669565218
3.5,6.567,1285.3,2.133,0.347,220.0,443.0,70.04525284057969
6.243,7.253,405.6,0.857,1.269,3333.0,21469.0,130.79313695652175
6.9,8.2,211.0,2.8,2.12,1400.0,2200.0,114.36350231884056
7.8,8.5,197.0,0.6,3.01,1700.0,3500.0,102.7775463768116
7.3,8.6,528.0,0.9,4.8,4.0,10.0,71.59370782608696
7.95,6.565,188.5,1.5,0.08,24.0,66.0,38.31381927536232
5.8,6.6,107.0,1.0,0.265,25.0,58.0,44.86142550724638
6.975,6.725,144.3,1.5,0.22,34.0,98.0,46.01563976811593
5.35,7.19,216.3,1.325,0.263,11.0,31.0,59.85410414492755
7.525,6.61,93.3,1.5,0.283,10.0,26.0,40.82268950724638
7.15,6.56,141.0,1.1,0.25,22.0,73.0,38.50039159420289
4.325,7.045,547.0,2.075,0.25,25.0,109.0,69.30493811594202
6.925,7.633,552.0,2.0,0.217,325.0,570.0,73.06936924637682
6.825,7.125,299.3,3.667,1.525,316.0,771.0,79.42059420289854
6.7,7.267,92.7,1.333,0.1,6.0,41.0,54.61365289855074
6.75,7.3,169.3,1.667,0.1,29.0,47.0,58.42902942028986
5.87,7.84,895.5,4.35,0.1,4.0,10.0,95.38603463768116
6.033,7.367,323.3,3.267,0.667,2390.0,6867.0,130.97911489855073
5.1,7.85,785.0,12.0,1.65,3050.0,36500.0,242.4713608695652
4.867,7.367,568.0,12.0,1.367,3500.0,27667.0,243.13047214492755
4.833,7.533,760.0,13.333,1.933,2300.0,30000.0,232.0729003768116
5.1,7.367,388.0,6.933,1.4,2723.0,43067.0,183.33676353623187
6.8,7.3,433.5,5.4,1.35,635.0,9250.0,106.84505260869568
4.2,7.367,758.0,14.667,1.7,34033.0,83667.0,957.1251141449276
5.533,7.3,453.3,9.333,1.567,35760.0,88333.0,941.4441816811596
5.2,7.3,391.3,6.267,1.4,23723.0,54067.0,642.3178505797101
4.2,7.733,825.3,21.0,1.4,10500.0,76667.0,497.9012961449274
4.033,7.667,855.0,21.333,1.767,17433.0,148667.0,669.6126266956522
4.133,7.633,811.3,20.333,1.667,38700.0,110333.0,1121.2359724057972
6.65,7.875,914.5,43.0,0.824,9650.0,16900.0,651.3466937101448
7.2,9.01,340.5,4.6,2.955,12.0,23.0,111.8814847826087
6.1,7.1,55.0,3.1,0.3,4.0,14.0,70.2059713043478
0.6,7.3,646.0,87.0,6.8,4.0,10.0,843.6603605797101
7.2,7.0,183.0,5.2,2.6,140.0,180.0,85.08896144927535
4.6,3.0,350.0,6.2,2.2,33.0,49.0,34.608708985507256
8.8,7.0,172.0,1.6,5.0,1800.0,2800.0,83.04675014492753
10.0,7.1,150.0,1.0,4.0,240.0,350.0,38.569333333333326
9.0,7.3,158.0,1.8,7.2,220.0,280.0,53.828029565217385
7.767,7.543,55.0,0.5,0.1,4.0,10.0,46.83878507246377
7.167,8.143,55.0,0.6,0.1,4.0,10.0,61.02650681159421
8.533,7.857,170.0,0.4,0.1,4.0,10.0,47.744798985507245
8.867,7.793,216.0,0.5,0.1,4.0,10.0,45.92224855072464
5.6,7.65,375.2,1.758,1.995,2636.0,18417.0,132.75164608695653
6.8,7.76,233.3,10.825,5.657,4.0,10.0,147.3017072753623
6.8,7.2,55.0,1.0,1.01,1200.0,37000.0,84.63130927536234
7.2,7.84,342.8,1.764,0.528,78.0,230.0,67.70530678260869
5.0,7.22,18370.3,19.663,0.452,9625.0,13525.0,443.8393084927536
6.2,8.11,480.0,11.333,0.39,14050.0,18810.0,474.79206034782607
7.2,8.07,580.0,4.0,0.37,150.0,280.0,93.12828811594204
6.2,7.98,11125.0,5.0,0.39,7147.0,50350.0,273.1999443478261
3.9,7.92,1039.0,14.847,1.412,6.0,36.0,199.3966270144928
7.2,7.42,246.9,4.632,0.791,10011.0,118311.0,331.3064194492754
6.9,6.44,302.9,2.304,0.231,12.0,116.0,48.09971765217392
7.8,6.69,255.9,2.754,0.348,13.0,140.0,52.12316704347828
6.7,7.35,346.1,1.893,0.973,13.0,148.0,61.34108889855072
8.3,6.68,348.9,2.503,1.686,13.0,155.0,47.49232826086956
8.1,6.18,187.4,2.375,0.196,12.0,155.0,38.42090950724637
7.7,6.55,121.8,2.242,1.136,13.0,164.0,45.70356266666666
8.6,6.56,181.4,2.423,0.276,24.0,155.0,43.309797391304336
7.7,6.45,302.5,2.144,0.163,10.0,142.0,42.96229933333333
7.4,6.07,142.8,1.681,0.276,12.0,140.0,33.731264869565216
7.0,8.16,4545.0,4.165,0.343,9593.0,27550.0,312.6724900289855
5.9,7.36,761.0,6.1,0.083,1200.0,4600.0,129.80985988405797
5.7,7.62,665.0,2.12,0.86,1050.0,6000.0,97.11150579710144
6.1,8.0,602.5,5.64,1.035,38143.0,38428.0,959.837841304348
6.3,8.05,634.3,13.0,10.89,4.0,75.0,174.66930339130437
7.1,7.2,280.5,1.6,0.48,74.0,95.0,55.48721173913044
7.4,7.27,253.3,1.333,0.17,4.0,37.0,51.29602953623186
7.3,7.3,236.7,4.0,0.08,4.0,58.0,75.89732849275362
5.9,6.6,1359.5,1.755,0.326,170.0,387.0,54.62269788405796
7.4,6.68,39.3,1.164,0.204,125.0,298.0,42.245798869565206
7.1,6.75,41.9,1.325,0.18,147.0,378.0,46.831179739130434
6.8,6.92,70.8,0.458,0.117,151.0,353.0,43.63332660869566
6.8,6.98,7179.1,0.475,0.206,211.0,466.0,47.749827275362335
6.8,7.03,36.8,1.117,0.146,118.0,624.0,50.70240527536232
7.2,6.76,59.8,1.692,0.449,127.0,357.0,49.35910544927535
6.2,6.63,106.8,1.275,0.444,128.0,360.0,48.25444434782609
6.6,6.77,250.7,1.383,1.54,2433.0,3383.0,101.47355985507248
6.9,6.95,51.3,0.625,0.518,1525.0,3100.0,76.16061631884058
6.0,6.75,641.0,0.975,0.792,1900.0,3600.0,88.67379026086957
5.4,6.85,73.3,1.075,0.457,4955.0,8375.0,162.58599133333334
6.7,6.93,65.0,0.675,0.77,2100.0,4200.0,90.19825623188407
6.9,6.85,56.3,0.575,0.383,1933.0,3400.0,83.05115631884057
6.5,6.98,59.3,0.575,0.345,1333.0,2600.0,73.79280947826088
6.8,7.06,63.3,0.567,0.404,1769.0,2825.0,83.35996327536233
5.8,6.73,73.0,0.7,0.315,1925.0,3500.0,87.20785217391305
6.8,6.8,69.8,0.7,0.61,1100.0,1775.0,65.03173194202898
7.1,6.83,80.0,0.7,0.835,850.0,1475.0,58.54511507246377
6.3,7.15,65.5,1.05,0.223,98.0,595.0,54.164308724637685
6.3,6.95,77.5,0.65,0.208,253.0,775.0,50.61760872463768
6.9,6.65,34.0,0.5,0.095,130.0,215.0,38.331862318840585
6.4,6.75,49.3,0.675,0.193,197.0,350.0,45.546877768115934
6.8,7.35,18568.3,1.15,0.14,215.0,660.0,62.77761527536232
7.1,6.98,58.3,0.55,0.152,123.0,510.0,43.46286640579711
7.0,7.23,67.5,0.425,0.09,140.0,453.0,47.53585869565218
2.4,6.43,1041.3,2.025,1.05,133.0,373.0,70.08795469565219
6.7,7.56,128.4,4.942,0.447,11.0,250.0,91.8492735652174
6.8,7.68,123.2,4.475,0.4,12.0,236.0,89.33023994202898
6.5,7.33,135.8,4.4,0.33,13.0,208.0,84.04465947826087
5.1,7.45,5168.8,9.875,1.81,7.0,210.0,142.46469020289854
6.5,7.34,128.5,5.125,0.819,11.0,230.0,90.64845747826088
6.6,7.47,143.8,4.958,0.667,16.0,358.0,91.07129385507244
6.6,7.75,136.8,4.5,0.505,15.0,203.0,91.80242585507246
7.9,7.85,76.5,3.0,0.1,4.0,55.0,73.67308942028984
7.4,7.0,82.3,2.027,0.1,4.0,44.0,52.70838420289856
7.0,7.9,77.5,3.525,0.1,4.0,45.0,83.5161920289855
6.9,7.73,85.3,3.233,0.1,4.0,63.0,78.46697098550723
7.3,7.77,128.3,4.043,0.1,4.0,66.0,84.41726315942027
8.0,7.8,132.0,3.4,0.1,4.0,54.0,75.8767924637681
5.5,6.58,121.3,11.57,0.1,4.0,315.0,139.1006723768116
7.0,7.43,136.7,8.693,0.1,4.0,252.0,121.16269202898548
6.6,7.15,199.0,7.475,2.1,208.0,288.0,112.19319652173915
6.4,3.05,605.0,5.067,4.8,18.0,45.0,16.7958144347826
7.1,7.03,147.3,2.1,1.0,1675.0,2300.0,92.85676107246378
8.1,7.03,148.3,1.967,0.1,230.0,307.0,54.39743550724639
8.3,7.1,152.0,2.133,0.1,270.0,413.0,57.02802759420288
7.4,6.6,55.0,1.5,0.1,4.0,10.0,41.085894202898544
6.8,6.3,55.0,1.5,0.1,4.0,10.0,38.76441594202899
6.1,7.15,55.0,1.5,0.1,4.0,10.0,56.88802463768116
7.5,7.2,55.0,1.5,0.1,4.0,10.0,51.02080724637681
7.5,7.8,286.5,1.775,0.51,7448.0,17625.0,232.35456391304348
6.0,7.55,214.5,3.125,0.895,2600.0,10950.0,138.5980215942029
6.3,7.43,201.3,2.175,0.76,2825.0,4500.0,130.19799672463768
6.1,8.33,868.5,1.5,1.975,4.0,10.0,77.75679463768117
8.1,7.86,342.3,2.747,0.24,4.0,10.0,70.70884217391304
7.3,7.3,157.0,2.067,0.55,153.0,348.0,62.17696515942029
4.9,7.33,494.7,14.533,2.2,1233.0,18000.0,212.59901811594204
6.3,7.58,379.8,6.7,1.575,1640.0,4963.0,146.89903339130436
6.1,7.58,490.0,14.25,2.425,4875.0,27500.0,291.2626246376812
6.8,7.43,337.5,4.25,1.225,1175.0,3043.0,109.455725942029
6.7,7.38,333.5,3.85,1.575,548.0,11050.0,93.47023956521738
5.9,7.48,428.0,8.35,2.2,4050.0,22025.0,218.7867585507246
6.5,7.4,361.8,4.3,1.9,1158.0,15875.0,113.34727281159422
6.9,7.4,322.0,3.75,0.975,200.0,3500.0,82.5501356521739
5.1,7.48,496.5,14.7,2.3,4325.0,23500.0,285.27365753623195
5.0,7.4,515.3,14.76,2.08,8860.0,37320.0,388.14104715942034
5.1,7.43,503.3,16.25,2.3,12938.0,44000.0,492.9850535362319
4.4,8.23,390.0,1.39,0.08,14.0,150.0,83.16489623188409
4.2,8.52,380.0,1.26,0.16,28.0,1100.0,88.5356568115942
4.0,7.65,729.0,36.0,2.89,1190.0,2950.0,408.3755707246376
8.0,8.31,617.0,4.4,0.655,14.0,30.0,93.96549246376811
5.0,7.92,160.0,1.443,0.153,17.0,149.0,75.38939182608696
7.5,7.53,87.3,1.407,0.567,32.0,133.0,56.63039591304347
6.6,7.27,162.3,3.555,0.292,46.0,156.0,75.76156785507244
6.8,7.12,172.3,1.723,0.198,62.0,283.0,56.35199260869566
6.7,7.6,277.8,1.229,0.183,12.0,33.0,59.65456156521739
7.1,6.94,95.8,0.943,0.151,10.0,26.0,43.65166307246377
7.4,7.0,88.5,0.977,0.186,27.0,105.0,43.94627086956521
6.6,7.81,603.2,2.675,0.263,40.0,191.0,77.31513518840579
6.6,7.49,571.5,2.091,0.256,151.0,273.0,69.05376785507246
5.4,7.16,75.8,2.092,0.1,404.0,513.0,74.6248533333333
5.4,7.37,104.8,1.802,0.215,456.0,557.0,76.88120666666666
5.3,7.37,102.2,2.552,0.202,526.0,583.0,85.55202028985508
